id,quartos,area,custo,vagas,mobiliado,bairro,endereco,latitude,longitude,estacao,distancia,linha_amarela,linha_azul,linha_lilas,linha_prata,linha_verde,linha_vermelha,update_time,apartment_link
893132567,2,50,1680,1,0,Cangaíba,Rua Jaime Rodrigues Modesto,-23.4975096,-46.5117307,Guilhermina Esperanca,3.56,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893132567
893429723,2,54,1469,1,0,Cangaíba,Rua Jaime Rodrigues Modesto,-23.4975096,-46.5117307,Guilhermina Esperanca,3.56,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893429723
893379597,2,50,1852,1,0,Cangaíba,Avenida Doutor Assis Ribeiro,-23.4963185,-46.5106251,Guilhermina Esperanca,3.7,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893379597
893451573,2,50,1628,0,0,Cangaíba,Rua Rubens Fraga de Toledo Arruda,-23.4980729,-46.5130829,Guilhermina Esperanca,3.48,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893451573
893430971,2,47,1855,0,0,Cangaíba,Rua Rubens Fraga de Toledo Arruda,-23.4980729,-46.5130829,Guilhermina Esperanca,3.48,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893430971
893369982,2,55,3048,1,0,Vila Carrão,Rua Mariano de Sousa,-23.5474578,-46.5479205,Penha,1.64,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893369982
893282907,1,60,1400,0,0,Vila Carrão,Avenida Norberto Mayer,-23.5572182,-46.5393202,Penha,2.65,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893282907
893282917,1,60,1400,0,0,Vila Carrão,Avenida Norberto Mayer,-23.5572182,-46.5393202,Penha,2.65,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893282917
893055946,3,60,2414,1,0,Tatuapé,Rua Comendador Gil Pinheiro,-23.5411552,-46.5455003,Penha,0.9,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893055946
893213513,1,60,1515,0,0,Vila Carrão,Rua Pirambóia,-23.5551849,-46.5406859,Penha,2.41,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893213513
893422607,3,80,1899,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893422607
893422609,2,80,1796,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893422609
893422610,3,80,1899,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893422610
893127453,3,66,2675,1,0,Vila Carrão,Rua Evangelina,-23.5542349,-46.5465498,Penha,2.33,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893127453
893264103,4,175,8337,5,0,Vila Carrão,Rua São Valentim,-23.5484654,-46.5305314,Vila Matilde,1.83,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893264103
893433566,3,125,4532,2,0,Vila Carrão,Rua Pirambóia,-23.5555861,-46.5408039,Penha,2.45,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893433566
893417216,3,130,3996,2,0,Vila Carrão,Rua Pirambóia,-23.5555861,-46.5408039,Penha,2.45,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893417216
892899331,2,44,1596,0,0,Vila Carrão,Rua Diná Silva Cataldo,-23.5541797,-46.5315796,Vila Matilde,2.47,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892899331
893427157,2,74,2173,1,0,Vila Matilde,Rua Teodoro Mascarenhas,-23.5409909,-46.531273,Vila Matilde,1.01,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893427157
893395361,2,45,1652,0,0,Vila Carrão,Rua Córrego,-23.5535496,-46.544394,Penha,2.23,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893395361
893434478,2,68,2104,1,0,Vila Carrão,Rua Mariano de Sousa,-23.5450279,-46.5470894,Penha,1.35,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893434478
893282909,1,60,1400,0,0,Vila Carrão,Avenida Norberto Mayer,-23.5572182,-46.5393202,Penha,2.65,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893282909
893426703,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426703
893426705,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426705
893426706,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426706
893426707,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426707
893426856,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426856
893426913,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426913
893426914,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426914
893426915,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426915
893426916,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426916
893426925,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426925
893426926,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426926
893426963,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426963
893426966,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426966
893426969,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426969
893426970,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426970
893426972,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426972
893432459,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893432459
893434213,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893434213
893434217,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893434217
892928484,2,120,2399,1,0,Vila Carrão,Rua Tamaindê,-23.5451106,-46.5327386,Vila Matilde,1.47,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892928484
892892684,2,64,2720,1,1,Vila Carrão,Rua Visconde de Balsemão,-23.5589176,-46.5485482,Carrao,2.83,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892892684
893358362,2,64,2687,1,0,Vila Carrão,Rua Francisca de Paula,-23.5578984,-46.5302916,Vila Matilde,2.88,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893358362
893459032,2,78,2286,1,0,Vila Carrão,Rua Maniutuba,-23.5463743,-46.5482523,Penha,1.54,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893459032
893013949,3,80,2889,1,0,Vila Carrão,Rua Evangelina,-23.553599,-46.5458502,Penha,2.25,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893013949
893426923,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426923
893426924,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426924
893426957,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426957
893426908,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426908
893426920,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426920
893426921,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426921
893426965,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426965
893432481,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893432481
893434188,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893434188
893434210,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893434210
893426855,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426855
893426859,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426859
893426910,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426910
893440358,2,58,3203,2,0,Vila Carrão,Rua Renato Rinaldi,-23.5541169,-46.5333144,Vila Matilde,2.47,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893440358
893426909,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426909
893426911,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426911
893426912,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426912
893426922,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426922
893426958,2,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426958
893294772,3,64,2620,2,0,Vila Carrão,Rua Evangelina,-23.5542351,-46.5465862,Penha,2.33,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893294772
893426848,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426848
893426850,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426850
893426917,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426917
893426919,1,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426919
893426961,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426961
893432478,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893432478
893463799,3,81,3295,2,0,Vila Carrão,Rua Pirambóia,-23.5551723,-46.5409563,Penha,2.41,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893463799
893426971,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426971
893380236,2,69,2281,1,0,Vila Carrão,Rua Lucinda Gomes Barreto,-23.5448083,-46.5436743,Penha,1.26,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893380236
893429789,2,76,1959,0,0,Vila Carrão,Rua Pirambóia,-23.5554486,-46.5407358,Penha,2.44,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893429789
893426852,2,40,1412,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426852
893426956,2,30,1319,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893426956
893406624,4,380,10476,3,0,Vila Carrão,Rua Maniutuba,-23.5460398,-46.5483061,Penha,1.5,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893406624
893216840,2,70,3065,1,0,Vila Carrão,Rua Xiririca,-23.5527321,-46.5414879,Penha,2.13,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893216840
893419236,2,50,1832,1,0,Vila Carrão,Rua João Vieira Prioste,-23.5564696,-46.5303647,Vila Matilde,2.72,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893419236
892896960,1,60,1491,0,0,Vila Carrão,Rua Pirambóia,-23.5551849,-46.5406859,Penha,2.41,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892896960
893416894,2,60,2541,2,0,Vila Carrão,Rua Renato Rinaldi,-23.5544668,-46.5325854,Vila Matilde,2.5,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893416894
893403763,1,65,2024,0,1,Vila Carrão,Rua Pirambóia,-23.5554486,-46.5407358,Penha,2.44,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893403763
893464100,3,85,4196,2,0,Vila Carrão,Rua Biguaçu,-23.5509976,-46.5301221,Vila Matilde,2.11,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893464100
893422611,2,70,1796,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893422611
892909157,2,100,1766,0,0,Vila Carrão,Avenida Conselheiro Carrão,-23.5452024,-46.5448359,Penha,1.32,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892909157
893444809,3,62,2888,1,0,Vila Carrão,Rua Aratanha,-23.5552218,-46.5472645,Penha,2.45,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893444809
893074222,1,42,2072,0,0,Vila Carrão,Rua Gelásio Pimenta,-23.5544152,-46.549997,Carrao,2.34,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893074222
893145411,1,29,1296,0,0,Vila Carrão,Rua Antônia Soveral,-23.5455618,-46.54641,Penha,1.39,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893145411
893237192,2,55,1532,0,0,Vila Carrão,Rua Maniutuba,-23.5463795,-46.5477603,Penha,1.52,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893237192
893429503,2,58,2636,1,1,Vila Carrão,Rua Angoera,-23.5562935,-46.5461009,Penha,2.55,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893429503
893420016,3,98,3743,2,0,Casa Verde,Rua Atílio Piffer,-23.5091083,-46.6595904,Palmeiras Barra Funda,1.98,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893420016
892795832,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892795832
893392449,2,80,3068,1,0,Casa Verde,"Rua Jaboatão, 493, Casa Verde",-23.5070474,-46.6581615,Palmeiras Barra Funda,2.25,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893392449
893419159,2,50,1435,0,0,Casa Verde,Rua José Rangel de Camargo,-23.498032,-46.6548127,Santana,3.06,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893419159
893425333,1,30,1448,1,1,Casa Verde,Rua Caetano Desco,-23.5059269,-46.6563618,Palmeiras Barra Funda,2.44,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893425333
893419154,2,50,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.498032,-46.6548127,Santana,3.06,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893419154
893419155,2,60,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.498032,-46.6548127,Santana,3.06,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893419155
892795838,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892795838
892795840,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5084233,-46.658448,Palmeiras Barra Funda,2.1,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892795840
893370828,2,52,1719,1,0,Casa Verde,Rua Epaminondas Melo do Amaral,-23.4907207,-46.6582946,Santana,3.63,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893370828
893376825,2,60,1963,1,0,Casa Verde,Rua Francisco Diogo,-23.499123,-46.653013,Santana,2.86,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893376825
892795834,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892795834
892795837,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892795837
893006787,2,60,2550,1,0,Casa Verde,Rua Epaminondas Melo do Amaral,-23.490802,-46.658408,Santana,3.63,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893006787
893226448,2,60,2383,1,0,Casa Verde,Rua Francisco Diogo,-23.4997517,-46.6535297,Santana,2.91,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893226448
893419977,2,60,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.4974097,-46.6542273,Santana,3.02,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893419977
893420177,2,60,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.4974097,-46.6542273,Santana,3.02,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893420177
892958598,2,69,1499,1,0,Casa Verde,Rua Epaminondas Melo do Amaral,-23.4918481,-46.6591564,Santana,3.66,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892958598
893461453,2,60,1717,1,0,Vila Marari,Rua Marguerite Louise Riechelman,-23.6661685,-46.6602557,Jabaquara,2.94,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893461453
893419294,2,50,1078,1,0,Vila Marari,Rua Salvador Rodrigues Negrão,-23.6715498,-46.6615713,Jabaquara,3.49,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893419294
893426292,3,78,3414,1,0,Vila Erna,Rua Sassaki,-23.6654438,-46.6591798,Jabaquara,2.81,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893426292
893455244,2,60,1758,1,0,Vila Marari,Rua Frei Manuel Calado,-23.6693199,-46.6622546,Jabaquara,3.34,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893455244
893437383,2,78,3409,2,0,Vila Marari,Avenida Marari,-23.6678657,-46.66423,Jabaquara,3.36,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893437383
893431944,3,66,3190,2,0,Jardim Marajoara ,Rua Horácio Alves da Costa,-23.6623092,-46.6645365,Jabaquara,2.98,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893431944
893293499,3,65,3131,2,1,Jardim Marajoara ,Rua Horácio Alves da Costa,-23.6622954,-46.6643475,Jabaquara,2.96,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893293499
893450858,2,82,3735,2,1,Vila Marari,Avenida Marari,-23.6678657,-46.66423,Jabaquara,3.36,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893450858
893397530,2,80,2434,1,0,Jardim Marajoara ,Rua Horácio Alves da Costa,-23.6618661,-46.6637061,Jabaquara,2.88,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893397530
893419332,2,59,1404,1,0,Fazenda Aricanduva,Rua Rolando Mário Ramacciotti,-23.5686145,-46.4813453,Corinthians Itaquera,3.09,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893419332
893413038,2,88,4449,1,0,Jardim Paulista,Alameda Tietê,-23.5622852,-46.6655823,Oscar Freire,0.68,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893413038
892829389,2,80,2791,0,0,Higienópolis,Avenida Doutor Arnaldo,-23.5557077,-46.6664652,Paulista,0.43,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892829389
893242249,2,100,9356,1,0,Jardim Paulista,Alameda Franca,-23.5643176,-46.6606148,Consolacao,0.69,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893242249
893337712,2,130,6377,1,0,Jardim Paulista,Rua Tatuí,-23.5663955,-46.661255,Trianon Masp,0.82,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893337712
893456173,2,60,2320,0,0,Jardim Paulista,Rua da Consolação,-23.5560603,-46.6640695,Paulista,0.2,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893456173
892959911,2,105,5526,1,0,Jardim Paulista,Alameda Ministro Rocha Azevedo,-23.5630483,-46.6615174,Consolacao,0.56,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892959911
893306766,1,33,3673,1,1,Jardim Paulista,Rua Haddock Lobo,-23.5594497,-46.6630245,Consolacao,0.32,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893306766
893390089,3,106,6049,2,0,Jardim Paulista,Alameda Itu,-23.5579886,-46.6664773,Paulista,0.53,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893390089
892935127,2,140,7374,2,0,Jardim Paulista,Rua Peixoto Gomide,-23.5663689,-46.662597,Trianon Masp,0.94,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892935127
892980024,2,130,5213,0,0,Jardim Paulista,Alameda Santos,-23.5572272,-46.6637033,Paulista,0.26,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892980024
892974109,1,34,2910,1,0,Jardim Paulista,Alameda Jaú,-23.5572161,-46.6652659,Paulista,0.38,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892974109
893374406,3,110,6377,1,0,Jardim Paulista,Rua Haddock Lobo,-23.5603365,-46.6641021,Consolacao,0.47,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893374406
893410078,2,70,3879,1,0,Higienópolis,Avenida Angélica,-23.5546296,-46.662707,Paulista,0.08,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893410078
893413093,2,121,11056,1,1,Jardim Paulista,Rua Peixoto Gomide,-23.5663689,-46.662597,Trianon Masp,0.94,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893413093
892971884,2,80,4659,1,0,Jardim Paulista,Rua Bela Cintra,-23.5603262,-46.6665745,Oscar Freire,0.56,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892971884
893018324,3,140,6903,1,0,Jardim Paulista,Rua Bela Cintra,-23.5583643,-46.6643622,Paulista,0.41,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893018324
893115564,1,40,3146,1,0,Jardim Paulista,Alameda Lorena,-23.5681252,-46.6610221,Trianon Masp,0.89,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893115564
892797511,3,345,9137,2,0,Consolação,Rua Haddock Lobo,-23.5567911,-46.6602712,Consolacao,0.15,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892797511
892910795,2,131,8688,1,1,Jardim Paulista,Rua Barão de Capanema,-23.56795,-46.6652943,Oscar Freire,1.05,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892910795
892947868,2,130,5516,0,0,Jardim Paulista,Alameda Santos,-23.5572272,-46.6637033,Paulista,0.26,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892947868
