id,y,quartos,area,custo,vagas,mobiliado,bairro,endereco,latitude,longitude,estacao,distancia,linha_amarela,linha_azul,linha_lilas,linha_prata,linha_verde,linha_vermelha,update_time,apartment_link
892967230,0,2,75,2734,1,0,Liberdade,Rua Glória,-23.5601274,-46.6332099,Sao Joaquim,0.57,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892967230
893305656,0,1,46,2032,0,1,Liberdade,Rua Galvão Bueno,-23.5633203,-46.6345503,Sao Joaquim,0.47,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893305656
893318854,0,2,70,4691,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893318854
893319168,0,2,70,4742,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319168
893319175,0,2,65,4278,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319175
893319229,0,2,65,4303,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319229
893319243,0,2,65,4324,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319243
893319251,0,2,65,4349,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319251
893319259,0,2,65,4349,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319259
893319714,0,2,65,4349,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319714
893319716,0,2,65,4458,1,0,Liberdade,Rua Tamandaré,-23.5621576,-46.6335689,Sao Joaquim,0.52,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893319716
893340154,0,1,40,2376,1,0,Liberdade,Rua Galvão Bueno,-23.5618831,-46.6351441,Sao Joaquim,0.36,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893340154
893340985,0,1,69,3057,0,1,Aclimação,Rua Pires da Mota,-23.5672555,-46.634343,Vergueiro,0.59,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893340985
893123927,0,2,60,2726,0,0,Liberdade,Rua Tenente Otávio Gomes,-23.5632011,-46.630854,Sao Joaquim,0.82,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893123927
893439028,0,1,38,2013,0,0,Liberdade,Largo do Redentor,-23.5636736,-46.6295974,Sao Joaquim,0.95,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893439028
892793777,0,1,36,2210,0,0,Liberdade,Rua Tamandaré,-23.5653235,-46.6361881,Sao Joaquim,0.5,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892793777
893393368,0,1,51,1874,1,0,Aclimação,Rua Pires da Mota,-23.5670128,-46.6336614,Vergueiro,0.66,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893393368
893439676,0,1,50,2103,1,0,Aclimação,Rua Bueno de Andrade,-23.564265,-46.6319202,Sao Joaquim,0.75,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893439676
893249896,0,3,75,3797,1,1,Aclimação,Rua Pires da Mota,-23.5670128,-46.6336614,Vergueiro,0.66,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893249896
893251049,0,3,82,4747,1,0,Cambuci,Rua do Lavapés,-23.5617183,-46.6224981,Pedro II,1.38,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893251049
892856987,0,2,63,3192,1,0,Cambuci,Rua Luís Gama,-23.5602766,-46.6218618,Pedro II,1.24,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892856987
892899263,0,3,110,3090,0,0,Cambuci,R. Sen. Carlos Teixeira de Carvalho,-23.5684853,-46.6248474,Vergueiro,1.54,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892899263
892797152,0,2,72,2082,1,0,Liberdade,Rua São João Batista,-23.5632767,-46.6280739,Sao Joaquim,1.1,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892797152
892846230,0,2,79,3010,0,0,Liberdade,Rua Vergueiro,-23.5656638,-46.6393506,Vergueiro,0.32,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892846230
892855443,0,2,64,1958,1,0,Aclimação,Rua Almeida Tôrres,-23.5676978,-46.6285894,Vergueiro,1.16,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892855443
892843515,0,1,38,2161,1,1,Liberdade,Rua Scuvero,-23.5631741,-46.6267175,Sao Joaquim,1.23,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892843515
892887208,0,1,45,1580,0,0,Liberdade,Rua Diogo Vaz,-23.5627582,-46.627758,Sao Joaquim,1.12,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892887208
893445330,0,2,104,2963,1,0,Aclimação,Rua Mazzini,-23.5631847,-46.6256209,Sao Joaquim,1.34,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893445330
893343084,0,3,170,13961,3,0,Aclimação,Rua Almeida Torres,-23.5676959,-46.6281143,Vergueiro,1.21,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893343084
892779218,0,2,65,2372,1,0,Cambuci,Avenida Lacerda Franco,-23.567892,-46.623449,Vergueiro,1.68,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892779218
893000539,0,3,100,3024,1,0,Aclimação,Rua Senador Felício dos Santos,-23.5659623,-46.6344016,Vergueiro,0.63,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893000539
893043771,0,2,114,2623,1,0,Cambuci,Rua Hermínio Lemos,-23.5677679,-46.6226352,Vergueiro,1.77,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893043771
893094564,0,1,49,2598,1,1,Cambuci,Rua Miguel Teles Júnior,-23.5655857,-46.6238971,Sao Joaquim,1.57,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893094564
893270686,0,1,35,1842,0,1,Liberdade,Rua Castro Alves,-23.566335,-46.6390764,Vergueiro,0.26,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893270686
892883940,0,1,40,1861,0,0,Liberdade,Rua Bueno de Andrade,-23.5607892,-46.6314551,Sao Joaquim,0.73,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892883940
892813764,0,1,40,1808,1,0,Cambuci,Rua Miguel Teles Júnior,-23.5655857,-46.6238971,Sao Joaquim,1.57,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892813764
893167530,0,1,34,2837,1,1,Aclimação,Rua Espírito Santo,-23.5686625,-46.63096,Vergueiro,0.91,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893167530
893410117,0,2,57,2926,1,1,Liberdade,Rua dos Tapes,-23.5622311,-46.6304168,Sao Joaquim,0.84,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893410117
893452839,0,1,76,2555,0,0,Aclimação,Rua Almeida Torres,-23.5688267,-46.6270922,Vergueiro,1.31,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893452839
893446163,0,3,72,4103,1,0,Casa Verde,Rua José Kileber,-23.4991075,-46.6759744,Palmeiras Barra Funda,3.04,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893446163
893425065,0,2,60,2142,1,0,Vila Santa Maria,Avenida Deputado Emílio Carlos,-23.4910667,-46.6759488,Palmeiras Barra Funda,3.91,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893425065
893414646,0,2,75,3115,0,0,Vila Santa Maria,Avenida Gaspar Vaz da Cunha,-23.4924715,-46.6773322,Palmeiras Barra Funda,3.79,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893414646
893418954,0,2,55,1793,1,0,Casa Verde,Avenida Deputado Emílio Carlos,-23.4998765,-46.6751714,Palmeiras Barra Funda,2.94,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893418954
893419682,0,2,56,2874,2,0,Vila Santa Maria,Avenida Monte Celeste,-23.4926289,-46.6730049,Palmeiras Barra Funda,3.68,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893419682
893187471,0,2,60,2521,1,0,Casa Verde,Rua José Kileber,-23.4995429,-46.6768529,Palmeiras Barra Funda,3.02,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893187471
893447318,0,2,59,2146,1,0,Casa Verde,Avenida Deputado Emílio Carlos,-23.4996161,-46.6752024,Palmeiras Barra Funda,2.97,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893447318
893187987,0,2,44,3083,1,0,Freguesia do Ó,Avenida Clavásio Alves da Silva,-23.4997021,-46.6778687,Palmeiras Barra Funda,3.04,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893187987
893419892,0,2,53,1825,1,0,Vila Santa Maria,Avenida Deputado Emílio Carlos,-23.4910667,-46.6759488,Palmeiras Barra Funda,3.91,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893419892
893435960,0,2,56,2840,1,0,Vila Santa Maria,Avenida Monte Celeste,-23.4926289,-46.6730049,Palmeiras Barra Funda,3.68,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893435960
892900684,0,2,58,1913,1,0,Casa Verde,Avenida Deputado Emílio Carlos,-23.49985,-46.6751065,Palmeiras Barra Funda,2.94,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892900684
893455155,0,2,48,1995,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4694667,-46.6484831,Jardim Sao Paulo Ayrton Senna,3.94,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893455155
893433715,0,3,76,3330,2,0,Mandaqui,Avenida Parada Pinto,-23.46575,-46.63675,Jardim Sao Paulo Ayrton Senna,3.46,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893433715
893426218,0,2,60,1969,1,0,Mandaqui,Avenida Santa Inês,-23.4654011,-46.6343783,Jardim Sao Paulo Ayrton Senna,3.37,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893426218
892945008,0,2,62,1575,0,0,Mandaqui,Rua Mussa Kuraien,-23.4695558,-46.6364087,Jardim Sao Paulo Ayrton Senna,3.09,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892945008
893393954,0,1,50,759,0,0,Jardim Peri,Avenida Peri Ronchetti,-23.4603862,-46.6486597,Jardim Sao Paulo Ayrton Senna,4.66,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893393954
893403685,0,4,260,7946,5,0,Mandaqui,Avenida Santa Inês,-23.4651144,-46.6333725,Jardim Sao Paulo Ayrton Senna,3.35,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893403685
893173855,0,2,50,1658,1,0,Mandaqui,Avenida Parada Pinto,-23.4680127,-46.6372485,Jardim Sao Paulo Ayrton Senna,3.28,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893173855
892993790,0,2,47,1815,0,0,Vila Amália,Avenida Parada Pinto,-23.46923,-46.6469433,Jardim Sao Paulo Ayrton Senna,3.84,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892993790
893442105,0,2,70,2672,1,0,Mandaqui,Avenida Parada Pinto,-23.4662288,-46.6378068,Jardim Sao Paulo Ayrton Senna,3.48,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893442105
893145488,0,2,61,1871,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893145488
893286457,0,4,250,7221,4,1,Mandaqui,Avenida Santa Inês,-23.4651144,-46.6333725,Jardim Sao Paulo Ayrton Senna,3.35,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893286457
893340480,0,3,128,5818,3,0,Mandaqui,Avenida Parada Pinto,-23.4660082,-46.6364978,Jardim Sao Paulo Ayrton Senna,3.42,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893340480
893441533,0,2,70,3093,2,0,Vila Amália,Avenida Parada Pinto,-23.4692684,-46.6470573,Jardim Sao Paulo Ayrton Senna,3.85,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893441533
893358808,0,2,50,1459,1,0,Mandaqui,Avenida Parada Pinto 3420,-23.4679613,-46.6371876,Jardim Sao Paulo Ayrton Senna,3.28,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893358808
893415313,0,2,63,2060,1,0,Mandaqui,Avenida Parada Pinto,-23.4679613,-46.6371876,Jardim Sao Paulo Ayrton Senna,3.28,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893415313
893052013,0,3,65,2032,1,0,Mandaqui,Avenida Santa Inês,-23.4653378,-46.6344654,Jardim Sao Paulo Ayrton Senna,3.38,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893052013
893317490,0,2,60,1693,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893317490
893317492,0,3,60,1898,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893317492
893321039,0,2,60,1868,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893321039
893324317,0,2,60,1899,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893324317
892903199,0,2,60,1993,1,0,Mandaqui,Avenida Parada Pinto,-23.4682838,-46.6378822,Jardim Sao Paulo Ayrton Senna,3.29,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892903199
892981565,0,3,74,2750,1,0,Mandaqui,Avenida Santa Inês,-23.4658401,-46.6342582,Jardim Sao Paulo Ayrton Senna,3.32,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892981565
893048868,0,2,50,1830,1,0,Mandaqui,Avenida Parada Pinto,-23.4682838,-46.6378822,Jardim Sao Paulo Ayrton Senna,3.29,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893048868
893454569,0,2,54,1773,1,0,Mandaqui,Avenida Santa Inês,-23.4654011,-46.6343783,Jardim Sao Paulo Ayrton Senna,3.37,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893454569
893348743,0,2,45,2576,0,0,Vila Amália,Avenida Parada Pinto,-23.4692684,-46.6470573,Jardim Sao Paulo Ayrton Senna,3.85,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893348743
893140827,0,2,60,2962,1,0,Mandaqui,Rua Almirante José Saldanha da Gama,-23.4662746,-46.6321384,Jardim Sao Paulo Ayrton Senna,3.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893140827
893432776,0,3,70,3126,1,0,Mandaqui,Rua General José de Almeida Botelho,-23.469642,-46.6345409,Jardim Sao Paulo Ayrton Senna,2.98,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893432776
893132392,0,2,61,1583,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.469494,-46.6485055,Jardim Sao Paulo Ayrton Senna,3.94,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893132392
893450056,0,2,60,2015,1,0,Mandaqui,Avenida Parada Pinto,-23.4678588,-46.637142,Jardim Sao Paulo Ayrton Senna,3.29,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893450056
893432477,0,3,90,2035,1,0,Mandaqui,Avenida Santa Inês,-23.4654011,-46.6343783,Jardim Sao Paulo Ayrton Senna,3.37,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893432477
893145480,0,2,60,1744,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893145480
893145483,0,2,60,1758,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893145483
893145487,0,2,60,1800,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893145487
893145482,0,2,60,1737,1,0,Vila Amália,Rua Antônio Dias da Silva,-23.4674274,-46.6496267,Jardim Sao Paulo Ayrton Senna,4.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893145482
893015611,0,2,63,2440,1,1,Mandaqui,Avenida Parada Pinto,-23.4682838,-46.6378822,Jardim Sao Paulo Ayrton Senna,3.29,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893015611
893204229,0,3,130,5302,4,1,Mandaqui,Avenida Parada Pinto,-23.4660082,-46.6364978,Jardim Sao Paulo Ayrton Senna,3.42,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893204229
893134719,0,2,65,3158,1,0,Mandaqui,Rua Almirante José Saldanha da Gama,-23.4662746,-46.6321384,Jardim Sao Paulo Ayrton Senna,3.18,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893134719
892818632,0,2,83,5249,1,0,Moema,Avenida Jacutinga,-23.6015607,-46.6693953,Moema,0.78,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892818632
893410315,0,4,128,8538,2,0,Moema,Rua Gaivota,-23.6042029,-46.6682255,Eucaliptos,0.62,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893410315
893416822,0,3,120,11482,2,0,Moema,Avenida Rouxinol,-23.6059139,-46.6668751,Eucaliptos,0.47,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893416822
892988757,0,2,60,5642,1,1,Moema,Avenida Ibirapuera,-23.6085687,-46.66661,Eucaliptos,0.25,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892988757
893290624,0,3,212,10502,4,1,Moema,Alameda dos Aicás,-23.6086308,-46.6575601,Moema,0.71,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893290624
893300043,0,4,225,20715,4,0,Moema,Avenida Açocê,-23.6039564,-46.6556559,Moema,0.66,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893300043
893366969,0,4,175,8498,2,0,Moema,Avenida Ibijaú,-23.60498,-46.6665274,Moema,0.47,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893366969
893457088,0,1,45,3108,1,0,Moema,Alameda dos Nhambiquaras,-23.6067682,-46.6587455,Moema,0.48,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893457088
893175663,0,2,50,4555,0,1,Moema,Avenida Jamaris,-23.6052335,-46.6618136,Moema,0.16,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893175663
893411928,0,2,78,5719,2,1,Moema,Alameda dos Jurupis,-23.6057247,-46.6613964,Moema,0.23,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893411928
893423197,0,2,74,3818,1,0,Moema,Avenida Rouxinol,-23.6056721,-46.6672523,Eucaliptos,0.48,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893423197
892849830,0,3,115,5304,1,0,Moema,Avenida Sabiá,-23.6022818,-46.6629884,Moema,0.19,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892849830
892850975,0,2,80,6209,1,1,Moema,Avenida Jacutinga,-23.6010838,-46.667554,Moema,0.63,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892850975
893219464,0,3,130,9430,2,1,Moema,Avenida Jandira,-23.6063121,-46.6628222,Moema,0.29,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893219464
893221615,0,3,248,20462,4,0,Moema,Alameda dos Jurupis,-23.607077,-46.6623937,Moema,0.37,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893221615
893226148,0,1,104,11562,0,1,Moema,Avenida Lavandisca,-23.6015867,-46.6657615,Moema,0.44,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893226148
893267196,0,4,225,20705,4,1,Moema,Avenida Açocê,-23.6034448,-46.6565123,Moema,0.57,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893267196
893271062,0,2,28,3456,1,0,Moema,Avenida Jamaris,-23.6097871,-46.6552983,Moema,0.96,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893271062
893271063,0,1,28,3456,1,0,Moema,Avenida Jamaris,-23.6097871,-46.6552983,Moema,0.96,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893271063
893455732,0,1,50,3705,0,0,Moema,Avenida Ibirapuera,-23.6055892,-46.6647039,Moema,0.33,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893455732
892783367,0,1,28,3063,1,1,Moema,Avenida Jamaris,-23.6098156,-46.6553917,Moema,0.96,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892783367
892879590,0,3,80,5315,1,0,Moema,Avenida Macuco,-23.6026534,-46.6676064,Moema,0.57,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892879590
892882699,0,2,85,6223,2,1,Moema,Avenida Ministro Gabriel de Rezende Passos,-23.6010183,-46.6608393,Moema,0.33,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892882699
893277099,0,1,32,2580,1,1,Moema,Avenida Jamaris,-23.6097871,-46.6552983,Moema,0.96,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893277099
893277844,0,1,37,3209,1,1,Moema,Avenida Jamaris,-23.6099284,-46.6553666,Moema,0.97,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893277844
893289904,0,2,90,3014,1,0,Planalto Paulista,Rua Luís Góis,-23.6039344,-46.6509504,Aacd Servidor,0.69,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893289904
893316266,0,2,70,3988,1,0,Moema,Avenida Rouxinol,-23.6054192,-46.6673705,Eucaliptos,0.5,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893316266
893317322,0,3,125,7171,2,0,Moema,Avenida Jurema,-23.608152,-46.6594441,Moema,0.56,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893317322
893320000,0,3,133,12864,2,1,Moema,Rua Tuim,-23.600351,-46.6686033,Moema,0.76,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893320000
893326203,0,2,75,5773,2,0,Moema,Rua Gaivota,-23.602891,-46.6667692,Moema,0.48,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893326203
893328026,0,1,32,3677,1,1,Moema,Avenida Jamaris,-23.6052171,-46.6618196,Moema,0.16,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893328026
893458161,0,2,75,3804,1,0,Moema,Avenida Aratãs,-23.6073964,-46.6649483,Eucaliptos,0.46,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893458161
893062782,0,3,110,7674,0,1,Moema,Avenida Divino Salvador,-23.6090183,-46.6546177,Moema,0.96,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893062782
893333176,0,2,75,3449,1,1,Moema,Rua Inhambú,-23.6017969,-46.6689523,Moema,0.73,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893333176
893336632,0,1,45,4374,1,0,Moema,Avenida Jacutinga,-23.6038318,-46.6648111,Moema,0.27,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893336632
893345019,0,1,35,4568,1,1,Moema,Rua Juquis,-23.6067412,-46.6632529,Moema,0.35,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893345019
893346346,0,3,140,17498,2,0,Moema,Avenida Sabiá,-23.6004324,-46.6654618,Moema,0.5,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893346346
893420061,0,3,135,6731,2,0,Moema,Avenida Ibijaú,-23.6049118,-46.666347,Moema,0.45,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893420061
893431114,0,1,35,2716,1,0,Moema,Avenida Divino Salvador,-23.6055036,-46.65886,Moema,0.38,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893431114
893452852,0,3,127,12305,2,0,Moema,Avenida Divino Salvador,-23.606675,-46.6583673,Moema,0.5,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893452852
893455151,0,3,87,6889,2,0,Moema,Rua Gaivota,-23.6039723,-46.6681074,Moema,0.61,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893455151
893133443,0,1,52,6101,1,1,Moema,Avenida Jurucê,-23.6078028,-46.6635602,Moema,0.47,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893133443
893147968,0,4,210,8784,4,0,Moema,Avenida Chibarás,-23.6071092,-46.6540332,Moema,0.91,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893147968
893342870,0,3,210,11478,4,0,Moema,Alameda dos Anapurus,-23.6049639,-46.6560342,Moema,0.64,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893342870
893357969,0,1,45,2946,1,0,Moema,Rua Gaivota,-23.6022712,-46.6661652,Moema,0.44,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893357969
893435230,0,3,100,8368,2,1,Moema,Avenida Ibijaú,-23.6040458,-46.6674966,Moema,0.55,0,0,1,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893435230
